ID,Name,Sex,Age,LastPrimary,Latitude,Longitude,Education,HHIncome,ReligiousAffil,Support24,TopIssue,RRPetition
1501,Voter 1501,F,91,D,41.00861,-73.63681,Bachelor,200k-300k,Other,D,NR,NR
1502,Voter 1502,F,93,NR,41.02683,-73.62729,Bachelor,100k-200k,Other,D,NR,NS
1503,Voter 1503,F,31,NR,41.09265,-73.68848,Bachelor,100k-200k,None,D,NR,NS
1504,Voter 1504,F,36,NR,41.04706,-73.56966,Bachelor,100k-200k,None,D,NR,NS
1505,Voter 1505,M,36,NR,41.03532,-73.56373,Bachelor,100k-200k,Other,D,Womens,NS
1506,Voter 1506,F,40,NR,41.07101,-73.59586,Bachelor,200k-300k,Protestant,D,NR,NS
1507,Voter 1507,M,42,NR,41.06715,-73.45137,HS,100k-200k,Other,D,Womens,NS
1508,Voter 1508,M,43,NR,41.02114,-73.64446,Bachelor,100k-200k,Other,D,Democracy,NS
1509,Voter 1509,M,44,NR,40.99643,-73.65877,Bachelor,100k-200k,Other,D,Womens,NS
1510,Voter 1510,F,45,NR,41.11986,-73.66942,Bachelor,100k-200k,Other,D,NR,NS
1511,Voter 1511,F,46,NR,41.02883,-73.58109,Bachelor,200k-300k,Other,D,NR,NS
1512,Voter 1512,M,47,NR,41.03328,-73.62636,Bachelor,100k-200k,Other,D,Womens,NS
1513,Voter 1513,F,49,NR,41.01306,-73.62212,Bachelor,100k-200k,Other,D,NR,NS
1514,Voter 1514,F,50,NR,41.03221,-73.61441,Bachelor,100k-200k,Other,D,NR,NS
1515,Voter 1515,F,51,NR,41.04397,-73.58286,Some College,100k-200k,Other,D,NR,NS
1516,Voter 1516,F,52,D,41.02009,-73.58902,Bachelor,200k-300k,Catholic,D,Education,NS
1517,Voter 1517,M,53,D,41.10283,-73.70277,Bachelor,100k-200k,Other,D,NR,NR
1518,Voter 1518,F,55,NR,41.01801,-73.65867,NR,100k-200k,Other,D,NR,NS
1519,Voter 1519,M,55,D,41.04391,-73.58773,Bachelor,100k-200k,Other,D,NR,NS
1520,Voter 1520,F,57,NR,41.03796,-73.62934,Bachelor,100k-200k,Other,D,NR,NS
1521,Voter 1521,M,58,D,41.02527,-73.55947,Bachelor,200k-300k,None,D,NR,NS
1522,Voter 1522,M,59,NR,41.05297,-73.56808,Some College,100k-200k,Other,D,Womens,NS
1523,Voter 1523,M,61,NR,41.10367,-73.69181,Bachelor,100k-200k,Other,D,Womens,NS
1524,Voter 1524,F,63,NR,41.02731,-73.62064,Bachelor,100k-200k,Other,D,NR,NS
1525,Voter 1525,F,66,NR,41.04688,-73.64688,Bachelor,100k-200k,Other,D,NR,NS
1526,Voter 1526,M,67,NR,41.02392,-73.60731,Bachelor,200k-300k,Other,D,Womens,NS
1527,Voter 1527,F,67,NR,41.03081,-73.62348,Bachelor,100k-200k,Other,D,NR,NS
1528,Voter 1528,F,71,NR,41.01571,-73.65709,Masters,100k-200k,Other,D,NR,NS
1529,Voter 1529,F,71,D,41.03037,-73.56058,NR,100k-200k,Other,D,NR,NS
1530,Voter 1530,M,74,NR,41.03055,-73.64965,Bachelor,100k-200k,Other,D,Womens,NS
1531,Voter 1531,M,75,NR,41.06274,-73.58106,Bachelor,200k-300k,Other,D,Environment,NS
1532,Voter 1532,F,75,D,41.02692,-73.57009,Bachelor,100k-200k,Other,D,NR,NS
1533,Voter 1533,F,80,D,41.07182,-73.59886,Bachelor,100k-200k,None,D,NR,NS
1534,Voter 1534,M,82,NR,41.07505,-73.64477,Bachelor,100k-200k,Catholic,D,Environment,NS
1535,Voter 1535,F,88,NR,40.99502,-73.65611,Bachelor,100k-200k,Other,D,NR,NS
1536,Voter 1536,M,92,R,41.02203,-73.64909,Bachelor,200k-300k,Other,D,Womens,NS
1537,Voter 1537,F,96,NR,41.03104,-73.62022,Bachelor,100k-200k,Other,D,NR,NS
1538,Voter 1538,F,98,NR,41.03662,-73.62535,Bachelor,100k-200k,None,D,NR,NS
1539,Voter 1539,M,35,NR,41.03711,-73.56855,Bachelor,100k-200k,Protestant,D,Womens,NS
1540,Voter 1540,M,35,NR,41.03477,-73.61429,Bachelor,100k-200k,Other,D,Womens,Signed
1541,Voter 1541,M,36,NR,41.04043,-73.57485,Bachelor,200k-300k,None,D,Environment,NS
1542,Voter 1542,M,41,NR,41.03532,-73.56373,Bachelor,100k-200k,Other,D,Womens,NS
1543,Voter 1543,M,41,NR,41.07441,-73.62071,NR,100k-200k,Other,D,Womens,NS
1544,Voter 1544,F,44,NR,41.01567,-73.65708,NR,100k-200k,Other,D,NR,NS
1545,Voter 1545,F,44,NR,41.01232,-73.63286,Bachelor,100k-200k,Other,D,NR,NS
1546,Voter 1546,M,45,NR,41.02811,-73.64348,Bachelor,200k-300k,Other,D,Womens,NS
1547,Voter 1547,F,45,NR,41.06002,-73.65388,Bachelor,100k-200k,Other,D,NR,NS
1548,Voter 1548,F,49,NR,41.03677,-73.57826,Bachelor,100k-200k,Other,D,NR,NS
1549,Voter 1549,F,49,NR,41.09984,-73.67335,Masters,100k-200k,Other,D,NR,NS
1550,Voter 1550,M,49,NR,41.03572,-73.58948,Bachelor,100k-200k,Protestant,D,Womens,NS
1551,Voter 1551,F,50,NR,41.03489,-73.66831,Bachelor,200k-300k,Other,R,NR,NS
1552,Voter 1552,F,53,NR,41.03803,-73.59785,Masters,100k-200k,Catholic,D,Education,NS
1553,Voter 1553,F,53,NR,41.02383,-73.66153,Bachelor,100k-200k,Catholic,D,Education,NS
1554,Voter 1554,F,55,NR,41.02584,-73.62019,Bachelor,100k-200k,Other,D,NR,NS
1555,Voter 1555,F,55,NR,41.04805,-73.56711,Bachelor,100k-200k,Other,D,NR,NS
1556,Voter 1556,F,60,NR,41.06442,-73.57691,Bachelor,200k-300k,Other,D,NR,NS
1557,Voter 1557,M,60,NR,41.02381,-73.63389,Bachelor,100k-200k,Other,D,Womens,NS
1558,Voter 1558,F,60,NR,41.04561,-73.63694,Bachelor,100k-200k,Other,D,NR,Signed
1559,Voter 1559,F,61,NR,41.05613,-73.68444,Bachelor,100k-200k,Other,D,NR,NS
1560,Voter 1560,F,64,NR,40.99966,-73.65727,Bachelor,100k-200k,Other,D,NR,NS
1561,Voter 1561,F,64,D,41.04365,-73.59569,Masters,200k-300k,Other,D,Womens,Signed
1562,Voter 1562,M,66,NR,41.12427,-73.6583,Bachelor,100k-200k,Other,D,Womens,NS
1563,Voter 1563,F,66,D,41.04017,-73.61131,Bachelor,100k-200k,Other,D,NR,NS
1564,Voter 1564,F,67,D,41.11981,-73.62318,Some College,100k-200k,Other,D,NR,NS
1565,Voter 1565,M,68,NR,41.03289,-73.62831,Bachelor,100k-200k,Other,D,Womens,NS
1566,Voter 1566,F,71,NR,41.11034,-73.66667,Bachelor,200k-300k,Other,D,NR,NS
1567,Voter 1567,F,71,D,41.02372,-73.62196,HS,100k-200k,Other,D,NR,NS
1568,Voter 1568,M,72,NR,41.05327,-73.57603,Bachelor,100k-200k,Other,D,Womens,NS
1569,Voter 1569,M,72,NR,41.05073,-73.60526,Bachelor,100k-200k,Other,D,Womens,NS
1570,Voter 1570,F,74,NR,41.02729,-73.62091,NR,100k-200k,Protestant,D,NR,NS
1571,Voter 1571,M,75,NR,41.04922,-73.64285,Bachelor,200k-300k,Other,D,Womens,NS
1572,Voter 1572,M,80,NR,41.04706,-73.56966,Bachelor,100k-200k,Protestant,D,NR,NR
1573,Voter 1573,M,81,D,41.08387,-73.67468,Bachelor,100k-200k,Other,D,NR,NS
1574,Voter 1574,M,84,NR,41.02339,-73.66378,Masters,100k-200k,Protestant,D,Womens,NS
1575,Voter 1575,F,107,NR,41.06071,-73.62094,Bachelor,100k-200k,Other,D,NR,NS
1576,Voter 1576,F,33,NR,41.01764,-73.65124,Bachelor,200k-300k,Other,R,NR,Signed
1577,Voter 1577,F,34,NR,41.08277,-73.60088,Bachelor,100k-200k,None,R,NR,NS
1578,Voter 1578,F,36,NR,41.03334,-73.62785,Bachelor,100k-200k,Other,D,NR,NS
1579,Voter 1579,F,36,NR,41.03204,-73.62754,NR,100k-200k,Protestant,D,NR,NS
1580,Voter 1580,F,37,NR,41.01639,-73.64278,Masters,100k-200k,Other,D,NR,NS
1581,Voter 1581,M,37,NR,41.01425,-73.65684,HS,200k-300k,Other,D,Womens,NS
1582,Voter 1582,M,37,NR,41.03304,-73.62618,Bachelor,100k-200k,Other,D,Womens,NS
1583,Voter 1583,F,40,NR,41.02809,-73.62142,Bachelor,100k-200k,Other,D,NR,NS
1584,Voter 1584,F,43,D,41.03167,-73.6588,Bachelor,100k-200k,Other,D,Environment,Signed
1585,Voter 1585,M,45,NR,41.02753,-73.57004,Bachelor,100k-200k,Other,D,Womens,NS
1586,Voter 1586,F,45,NR,41.03581,-73.56507,Some College,200k-300k,Other,D,NR,NS
1587,Voter 1587,M,48,NR,41.05874,-73.62998,Bachelor,100k-200k,Other,D,Womens,NS
1588,Voter 1588,M,50,NR,41.03289,-73.62831,Bachelor,100k-200k,Other,D,Womens,NS
1589,Voter 1589,M,52,NR,41.01584,-73.65161,Bachelor,100k-200k,Other,D,Democracy,NS
1590,Voter 1590,M,56,NR,41.04332,-73.59781,Bachelor,100k-200k,Other,D,Womens,NS
1591,Voter 1591,M,60,NR,41.02639,-73.58397,Bachelor,200k-300k,Other,D,Womens,NS
1592,Voter 1592,F,60,R,41.08232,-73.61541,Bachelor,100k-200k,Other,D,NR,NS
1593,Voter 1593,M,63,NR,41.03554,-73.56383,Bachelor,100k-200k,None,D,Womens,NS
1594,Voter 1594,F,65,NR,41.08302,-73.60902,Bachelor,100k-200k,Catholic,D,NR,NR
1595,Voter 1595,F,68,NR,41.02408,-73.66172,Bachelor,100k-200k,Other,D,NR,NS
1596,Voter 1596,F,68,NR,41.03999,-73.57906,Masters,200k-300k,Other,D,Education,NS
1597,Voter 1597,F,69,NR,41.02523,-73.62313,Masters,100k-200k,Other,D,NR,NS
1598,Voter 1598,F,70,NR,41.02063,-73.63773,Bachelor,100k-200k,None,D,NR,NS
1599,Voter 1599,M,72,NR,41.03385,-73.62106,Bachelor,100k-200k,None,D,Womens,NS
1600,Voter 1600,F,74,NR,41.03665,-73.60417,NR,100k-200k,Other,D,NR,NS
1601,Voter 1601,F,75,NR,41.08492,-73.64666,Bachelor,200k-300k,Other,D,NR,NR
1602,Voter 1602,F,76,NR,41.01877,-73.56422,Bachelor,100k-200k,Other,D,NR,NS
1603,Voter 1603,M,103,NR,41.05335,-73.57031,Bachelor,100k-200k,Other,D,Womens,NS
1604,Voter 1604,F,33,NR,41.03656,-73.63393,Bachelor,100k-200k,None,D,NR,NS
1605,Voter 1605,F,36,NR,41.00531,-73.65123,Bachelor,100k-200k,Protestant,R,NR,NS
1606,Voter 1606,M,37,NR,41.03711,-73.58421,Bachelor,200k-300k,Other,D,Womens,NS
1607,Voter 1607,F,39,NR,41.01952,-73.61815,Bachelor,100k-200k,Other,D,NR,NS
1608,Voter 1608,M,41,NR,41.05131,-73.57836,Bachelor,100k-200k,Other,D,Womens,NS
1609,Voter 1609,M,43,D,41.04364,-73.66806,Bachelor,100k-200k,Other,D,NR,NS
1610,Voter 1610,M,48,NR,41.02466,-73.66503,Bachelor,100k-200k,Other,D,Womens,NS
1611,Voter 1611,F,48,NR,41.08376,-73.65258,Bachelor,200k-300k,Other,D,NR,NR
1612,Voter 1612,F,50,NR,41.04706,-73.56966,Bachelor,100k-200k,Protestant,D,NR,NS
1613,Voter 1613,F,52,NR,41.03327,-73.6219,NR,100k-200k,Other,D,NR,NS
1614,Voter 1614,F,54,NR,41.04005,-73.60553,Masters,100k-200k,Other,D,NR,NS
1615,Voter 1615,M,56,NR,41.03997,-73.57488,Bachelor,100k-200k,Other,D,Economy,NS
1616,Voter 1616,M,56,NR,41.03343,-73.67014,Bachelor,200k-300k,Other,D,Democracy,NS
1617,Voter 1617,M,60,NR,41.02334,-73.63105,Bachelor,100k-200k,Other,D,NR,NS
1618,Voter 1618,M,60,D,41.00781,-73.65486,Bachelor,100k-200k,Other,D,NR,NS
1619,Voter 1619,M,60,NR,41.08232,-73.60117,Bachelor,100k-200k,Other,R,Economy,NS
1620,Voter 1620,M,61,NR,41.04594,-73.60225,HS,100k-200k,None,D,Womens,NS
1621,Voter 1621,F,61,NR,41.01794,-73.56405,Bachelor,200k-300k,Other,D,NR,NS
1622,Voter 1622,F,64,NR,41.04536,-73.58992,Bachelor,100k-200k,Other,D,NR,Signed
1623,Voter 1623,M,67,R,41.04188,-73.57402,Bachelor,100k-200k,Catholic,D,NR,NS
1624,Voter 1624,M,67,NR,41.00783,-73.63248,NR,100k-200k,Other,D,NR,NS
1625,Voter 1625,M,71,NR,41.03682,-73.58602,Bachelor,100k-200k,Other,D,Womens,NS
1626,Voter 1626,M,72,NR,41.05127,-73.60779,Bachelor,200k-300k,Other,D,Democracy,NS
1627,Voter 1627,M,72,NR,41.01664,-73.64267,Bachelor,100k-200k,Protestant,D,NR,NS
1628,Voter 1628,M,74,NR,41.02267,-73.64043,Bachelor,100k-200k,Other,D,Womens,NS
1629,Voter 1629,F,74,R,41.03304,-73.62618,Bachelor,100k-200k,Protestant,D,NR,NS
1630,Voter 1630,M,76,D,41.07658,-73.64258,Bachelor,100k-200k,Other,D,Economy,NS
1631,Voter 1631,F,81,NR,41.03532,-73.56373,Some College,200k-300k,Other,D,NR,NS
1632,Voter 1632,M,84,NR,41.05383,-73.59044,Bachelor,100k-200k,Other,D,Womens,NS
1633,Voter 1633,M,85,NR,41.01395,-73.65489,Bachelor,100k-200k,Other,D,Womens,NS
1634,Voter 1634,F,85,NR,41.02134,-73.65583,Bachelor,100k-200k,Other,D,NR,NS
1635,Voter 1635,M,88,NR,41.09821,-73.64682,Bachelor,100k-200k,Other,D,Crime,NR
1636,Voter 1636,M,89,D,41.04622,-73.58519,Bachelor,200k-300k,Other,D,NR,NS
1637,Voter 1637,M,31,NR,41.04397,-73.58286,Bachelor,100k-200k,None,D,Womens,NS
1638,Voter 1638,F,32,NR,41.08797,-73.64991,Bachelor,100k-200k,Other,D,NR,NS
1639,Voter 1639,F,32,NR,41.05289,-73.63887,Bachelor,100k-200k,Other,D,NR,NS
1640,Voter 1640,F,33,NR,41.02411,-73.56057,Masters,100k-200k,Other,D,Education,NS
1641,Voter 1641,M,35,NR,41.07046,-73.60465,Bachelor,200k-300k,Other,D,Economy,NS
1642,Voter 1642,M,37,NR,41.02587,-73.63546,Bachelor,100k-200k,Other,D,Democracy,NS
1643,Voter 1643,F,37,NR,41.05261,-73.56802,Bachelor,100k-200k,Protestant,R,NR,NR
1644,Voter 1644,M,38,NR,41.03794,-73.56597,NR,100k-200k,Other,D,Environment,NS
1645,Voter 1645,F,38,NR,41.01897,-73.55808,Bachelor,100k-200k,Other,D,NR,Signed
1646,Voter 1646,F,40,NR,41.03161,-73.62817,Masters,200k-300k,Other,D,NR,NS
1647,Voter 1647,M,42,NR,41.02748,-73.58855,Bachelor,100k-200k,Other,D,Womens,NS
1648,Voter 1648,F,45,NR,41.02888,-73.62633,Bachelor,100k-200k,Other,D,Economy,NS
1649,Voter 1649,M,46,NR,41.01567,-73.65708,Bachelor,100k-200k,Catholic,D,NR,NS
1650,Voter 1650,M,46,NR,41.03727,-73.63386,Bachelor,100k-200k,NR,D,Womens,NS
1651,Voter 1651,F,46,NR,41.07288,-73.61881,Bachelor,200k-300k,NR,R,NR,NR
1652,Voter 1652,M,48,NR,41.00195,-73.65864,Masters,100k-200k,Other,D,Womens,NS
1653,Voter 1653,F,48,NR,41.01836,-73.56243,Bachelor,100k-200k,Other,D,NR,NS
1654,Voter 1654,M,56,NR,41.07587,-73.68132,Bachelor,100k-200k,Protestant,D,Democracy,NS
1655,Voter 1655,M,56,NR,41.09611,-73.69168,Bachelor,100k-200k,Other,D,Womens,Signed
1656,Voter 1656,M,59,NR,41.03382,-73.61306,Bachelor,200k-300k,Other,D,NR,NS
1657,Voter 1657,F,60,NR,41.02788,-73.56001,Bachelor,100k-200k,None,D,NR,NS
1658,Voter 1658,F,61,NR,41.02574,-73.56034,Bachelor,100k-200k,Other,D,NR,NS
1659,Voter 1659,M,61,NR,41.01616,-73.64188,Bachelor,100k-200k,Other,D,Womens,NS
1660,Voter 1660,F,62,NR,41.04747,-73.61588,NR,100k-200k,NR,D,NR,NS
1661,Voter 1661,M,63,NR,41.02072,-73.56795,NR,200k-300k,Other,D,Womens,NS
1662,Voter 1662,M,66,NR,41.04623,-73.66816,Bachelor,100k-200k,Other,D,Womens,NS
1663,Voter 1663,M,66,D,41.01776,-73.63953,Bachelor,100k-200k,Other,D,NR,NS
1664,Voter 1664,M,68,D,41.03106,-73.58027,Bachelor,100k-200k,Other,D,NR,NS
1665,Voter 1665,M,70,NR,40.99446,-73.65859,Bachelor,100k-200k,Other,D,Womens,NS
1666,Voter 1666,M,75,NR,41.02029,-73.63655,Bachelor,200k-300k,Other,D,Womens,NS
1667,Voter 1667,M,76,NR,41.06005,-73.60721,Bachelor,100k-200k,Other,D,Womens,NS
1668,Voter 1668,F,78,D,41.01613,-73.64065,Bachelor,100k-200k,Other,D,NR,NS
1669,Voter 1669,F,79,NR,41.06721,-73.62475,Bachelor,100k-200k,Other,D,Education,NS
1670,Voter 1670,F,84,NR,41.05051,-73.58107,Bachelor,100k-200k,NR,R,NR,NS
1671,Voter 1671,M,84,NR,41.01777,-73.65121,Bachelor,200k-300k,Other,D,Womens,NS
1672,Voter 1672,F,84,NR,41.02708,-73.65442,Bachelor,100k-200k,Other,D,NR,NS
1673,Voter 1673,M,87,NR,41.04604,-73.60068,Bachelor,100k-200k,Other,D,Crime,NS
1674,Voter 1674,F,89,NR,41.02872,-73.62067,Bachelor,100k-200k,NR,D,NR,NS
1675,Voter 1675,F,90,D,41.03384,-73.62682,Some College,100k-200k,Other,D,NR,NS
1676,Voter 1676,F,35,NR,41.03204,-73.62754,Bachelor,200k-300k,Other,D,NR,NS
1677,Voter 1677,F,36,NR,41.03437,-73.59604,Bachelor,100k-200k,Other,D,NR,Signed
1678,Voter 1678,F,37,NR,41.06269,-73.67487,Bachelor,100k-200k,Other,D,NR,NS
1679,Voter 1679,M,38,NR,41.04096,-73.57349,Bachelor,100k-200k,Other,D,Womens,NS
1680,Voter 1680,F,38,NR,41.04706,-73.56966,HS,100k-200k,Other,D,NR,Signed
1681,Voter 1681,F,38,NR,41.00725,-73.65604,Bachelor,200k-300k,Other,D,NR,Signed
1682,Voter 1682,F,39,NR,41.02709,-73.66551,HS,100k-200k,Other,D,Economy,NS
1683,Voter 1683,M,43,NR,41.02806,-73.65266,Bachelor,100k-200k,Other,D,Womens,NS
1684,Voter 1684,M,43,NR,41.10102,-73.66723,Bachelor,100k-200k,Protestant,D,Economy,NS
1685,Voter 1685,M,44,NR,41.01814,-73.63027,Bachelor,100k-200k,Other,D,NR,NS
1686,Voter 1686,M,48,NR,41.07093,-73.60994,Bachelor,200k-300k,Other,D,Womens,NS
1687,Voter 1687,F,48,NR,41.03035,-73.65363,NR,100k-200k,Other,D,NR,NS
1688,Voter 1688,F,51,NR,41.04434,-73.58436,Bachelor,100k-200k,NR,R,NR,NS
1689,Voter 1689,F,55,NR,41.04182,-73.58714,Bachelor,100k-200k,Other,D,Environment,NS
1690,Voter 1690,M,55,NR,41.05645,-73.57266,Bachelor,100k-200k,Other,D,Womens,NS
1691,Voter 1691,F,56,D,41.04303,-73.56766,Bachelor,200k-300k,Other,D,NR,Signed
1692,Voter 1692,F,58,NR,41.10103,-73.62197,Some College,100k-200k,Other,D,NR,NS
1693,Voter 1693,M,58,NR,41.06199,-73.59276,Bachelor,100k-200k,Other,D,Environment,NS
1694,Voter 1694,M,58,D,41.03724,-73.61721,NR,100k-200k,Other,D,NR,NS
1695,Voter 1695,F,60,D,41.04113,-73.57223,Bachelor,100k-200k,Other,D,NR,NS
1696,Voter 1696,M,62,NR,41.02724,-73.56319,Bachelor,200k-300k,Catholic,D,NR,NS
1697,Voter 1697,M,62,NR,41.04037,-73.62312,Bachelor,100k-200k,Other,D,Womens,NS
1698,Voter 1698,F,65,NR,41.05568,-73.56858,Bachelor,100k-200k,Other,D,NR,NS
1699,Voter 1699,M,65,NR,41.05717,-73.59662,Bachelor,100k-200k,Other,D,NR,NS
1700,Voter 1700,M,69,R,41.02983,-73.59208,Bachelor,100k-200k,None,D,Economy,NS
1701,Voter 1701,M,69,NR,41.03532,-73.56373,Bachelor,200k-300k,Other,D,Democracy,NS
1702,Voter 1702,F,70,NR,41.02095,-73.63416,Bachelor,100k-200k,Catholic,D,NR,NS
1703,Voter 1703,M,70,D,41.11295,-73.69846,Masters,100k-200k,Other,D,NR,NS
1704,Voter 1704,F,71,NR,41.05136,-73.60491,NR,100k-200k,NR,D,NR,NS
1705,Voter 1705,F,78,NR,41.02646,-73.58259,Bachelor,100k-200k,Catholic,D,Environment,NS
1706,Voter 1706,F,89,NR,41.01936,-73.62006,Masters,200k-300k,Other,D,Education,NS
1707,Voter 1707,M,91,NR,41.03281,-73.62825,Bachelor,100k-200k,Other,D,NR,NS
1708,Voter 1708,M,92,NR,41.01007,-73.65163,Some College,100k-200k,Other,D,Democracy,NS
1709,Voter 1709,F,94,NR,41.02379,-73.63078,Bachelor,100k-200k,Other,D,Crime,NR
1710,Voter 1710,M,97,NR,41.02771,-73.56318,Bachelor,100k-200k,Other,D,NR,NS
1711,Voter 1711,F,103,NR,41.02198,-73.63745,Bachelor,200k-300k,Other,R,Economy,NS
1712,Voter 1712,F,36,NR,41.02559,-73.57723,Masters,100k-200k,Other,D,NR,NS
1713,Voter 1713,M,37,NR,41.04586,-73.61068,Bachelor,100k-200k,Other,D,Womens,NS
1714,Voter 1714,F,39,NR,41.04316,-73.60264,Bachelor,100k-200k,Catholic,D,Environment,NS
1715,Voter 1715,M,41,NR,41.04757,-73.62553,NR,100k-200k,Other,D,Democracy,NS
1716,Voter 1716,M,47,NR,41.01397,-73.63021,Bachelor,200k-300k,Other,D,NR,NS
1717,Voter 1717,F,47,NR,41.02669,-73.56677,Bachelor,100k-200k,Other,R,NR,NS
1718,Voter 1718,M,48,NR,41.00733,-73.63619,Bachelor,100k-200k,NR,R,Economy,NS
1719,Voter 1719,M,51,NR,41.04885,-73.62546,Bachelor,100k-200k,Other,D,Womens,NS
1720,Voter 1720,F,52,NR,41.01964,-73.64042,Bachelor,100k-200k,Other,D,NR,NS
1721,Voter 1721,M,54,NR,41.04628,-73.57724,Masters,200k-300k,NR,D,Womens,NS
1722,Voter 1722,F,54,NR,41.02475,-73.59057,NR,100k-200k,Other,D,NR,NS
1723,Voter 1723,M,55,NR,41.05951,-73.58222,HS,100k-200k,Catholic,D,Education,NS
1724,Voter 1724,M,62,NR,41.02146,-73.60977,Bachelor,100k-200k,Other,D,Democracy,NS
1725,Voter 1725,F,63,NR,41.02174,-73.63174,Bachelor,100k-200k,Other,D,NR,NS
1726,Voter 1726,F,64,NR,41.03289,-73.62831,Bachelor,200k-300k,Other,D,NR,Signed
1727,Voter 1727,F,72,NR,41.00372,-73.65375,Bachelor,100k-200k,Other,D,NR,Signed
1728,Voter 1728,F,74,NR,41.07842,-73.63626,Bachelor,100k-200k,Other,D,NR,NS
1729,Voter 1729,F,76,NR,41.06085,-73.61852,Bachelor,100k-200k,Other,D,Womens,Signed
1730,Voter 1730,F,83,NR,41.03641,-73.60017,Bachelor,100k-200k,None,D,NR,NS
1731,Voter 1731,F,83,NR,41.03402,-73.65097,Bachelor,200k-300k,NR,R,Environment,Signed
1732,Voter 1732,F,95,NR,41.01426,-73.62231,Bachelor,100k-200k,None,D,NR,NS
1733,Voter 1733,M,37,NR,41.04556,-73.59311,Bachelor,100k-200k,None,D,Womens,NS
1734,Voter 1734,F,37,NR,41.02463,-73.63391,Bachelor,100k-200k,Other,D,NR,NS
1735,Voter 1735,F,38,NR,41.08683,-73.65491,Bachelor,100k-200k,None,D,NR,Signed
1736,Voter 1736,F,39,NR,41.03385,-73.62119,Masters,200k-300k,Other,D,Environment,NS
1737,Voter 1737,M,41,NR,41.03208,-73.66968,Bachelor,100k-200k,Other,D,Environment,NS
1738,Voter 1738,F,46,NR,41.02601,-73.64683,Bachelor,100k-200k,Other,D,NR,NS
1739,Voter 1739,M,46,NR,41.04913,-73.58101,Bachelor,100k-200k,Other,D,Womens,NS
1740,Voter 1740,F,51,NR,41.05082,-73.57131,Bachelor,100k-200k,Other,D,NR,NS
1741,Voter 1741,M,56,D,41.01065,-73.63899,Bachelor,200k-300k,None,D,NR,NS
1742,Voter 1742,F,56,NR,41.02873,-73.56881,Bachelor,100k-200k,Other,D,NR,NS
1743,Voter 1743,F,60,NR,41.00975,-73.65046,Bachelor,100k-200k,Other,D,NR,Signed
1744,Voter 1744,F,61,NR,41.02939,-73.58884,Bachelor,100k-200k,Other,D,NR,NS
1745,Voter 1745,F,62,NR,41.04216,-73.59658,Bachelor,100k-200k,Catholic,D,NR,NS
1746,Voter 1746,M,63,NR,41.09476,-73.61691,Bachelor,200k-300k,None,D,Womens,NS
1747,Voter 1747,F,63,NR,41.02075,-73.56026,Bachelor,100k-200k,Other,D,NR,NS
1748,Voter 1748,F,64,NR,41.06711,-73.59219,NR,100k-200k,Other,D,NR,NS
1749,Voter 1749,M,69,NR,41.01086,-73.63129,HS,100k-200k,Other,D,Womens,NS
1750,Voter 1750,F,70,NR,41.08047,-73.65486,Bachelor,100k-200k,None,D,NR,NS
1751,Voter 1751,F,72,D,41.02058,-73.65099,Bachelor,200k-300k,Other,D,NR,NS
1752,Voter 1752,F,73,NR,41.03565,-73.60034,Bachelor,100k-200k,Other,D,NR,Signed
1753,Voter 1753,F,75,NR,41.00796,-73.65217,Bachelor,100k-200k,Other,D,NR,NS
1754,Voter 1754,F,82,NR,41.04782,-73.62972,NR,100k-200k,Other,D,NR,NS
1755,Voter 1755,F,86,NR,41.04072,-73.62009,Bachelor,100k-200k,Other,D,NR,NS
1756,Voter 1756,M,101,NR,41.06842,-73.60737,Bachelor,200k-300k,Other,R,Crime,NR
1757,Voter 1757,M,32,NR,41.03956,-73.60101,Bachelor,100k-200k,None,D,Womens,NS
1758,Voter 1758,M,34,NR,41.04755,-73.59579,NR,100k-200k,Other,D,Democracy,NS
1759,Voter 1759,M,36,NR,41.02658,-73.62517,Bachelor,100k-200k,Other,D,Womens,NS
1760,Voter 1760,F,37,NR,41.08481,-73.59722,Bachelor,100k-200k,Other,D,NR,NS
1761,Voter 1761,M,37,NR,41.05979,-73.59018,Bachelor,200k-300k,Other,R,Education,Signed
1762,Voter 1762,M,40,NR,41.02689,-73.56744,Bachelor,100k-200k,Other,D,Democracy,NS
1763,Voter 1763,F,43,NR,41.06259,-73.60376,Bachelor,100k-200k,Other,D,NR,NS
1764,Voter 1764,M,44,D,41.01503,-73.64306,Bachelor,100k-200k,Other,R,NR,NS
1765,Voter 1765,M,47,NR,41.03188,-73.58897,Bachelor,100k-200k,Other,D,Womens,NS
1766,Voter 1766,F,48,NR,41.04706,-73.56966,Bachelor,200k-300k,Other,R,NR,NS
1767,Voter 1767,F,49,NR,41.04045,-73.67161,Masters,100k-200k,Other,D,NR,NS
1768,Voter 1768,M,51,NR,41.02206,-73.58333,NR,100k-200k,Other,D,Womens,NS
1769,Voter 1769,M,51,NR,41.01466,-73.63353,Bachelor,100k-200k,Other,D,Democracy,NS
1770,Voter 1770,M,54,NR,41.02739,-73.60915,Bachelor,100k-200k,Other,D,Womens,NS
1771,Voter 1771,F,56,NR,41.03731,-73.57831,Bachelor,200k-300k,Other,D,NR,NS
1772,Voter 1772,F,58,NR,41.04128,-73.57225,Bachelor,100k-200k,Other,D,NR,NS
1773,Voter 1773,M,59,NR,41.02957,-73.55943,Bachelor,100k-200k,Other,R,Economy,NS
